title,actor,actress,genre,budget,revenue,imdb_score,success
Dunki,शाहरुख़ ख़ान,Taapsee Pannu,Aventura,239000000,501000000,6.2,1
La Leyenda de Tomiris,Adil Akhmetov,Almira Tursyn,Historia,6500000,0,6.9,0
La pequeña pícara,Jim Belushi,Alisan Porter,Comedia,0,33691313,6.4,0
Animales al Ataque,Christoph Maria Herbst,Nana Spier,Animación,0,0,5.6,0
El cártel de los sapos,Manolo Cardona,Juana Acosta,Drama,0,0,7.1,0
Jin-Roh: La brigada del lobo,藤木義勝,武藤寿美,Animación,0,94072,7.419,0
"Phineas y Ferb, la película: Candace contra el universo",Vincent Martella,Ashley Tisdale,Familia,0,0,7.266,0
Porky's,Dan Monahan,Kaki Hunter,Comedia,4000000,125700000,6.4,1
Crying Freeman: Los paraísos perdidos,Mark Dacascos,Julie Condra,Acción,6100000,0,6.342,0
Umjolo: Desde el primer día,Menzi Biyela,Trix Vivier,Romance,0,0,6.0,0
Killer Joe,Matthew McConaughey,Juno Temple,Crimen,10000000,4633668,6.532,0
El libro de las sombras (BW2),Jeffrey Donovan,Kim Director,Misterio,15000000,47737094,4.302,1
Un cuento de navidad,George C. Scott,Susannah York,Drama,0,0,7.5,0
Star Trek V: La última frontera,William Shatner,Nichelle Nichols,Ciencia ficción,30000000,70200000,5.7,1
Giro al infierno,Sean Penn,Jennifer Lopez,Crimen,19000000,6682098,6.633,0
"Callas, Darling",Desconocido,Almut Zilcher,Desconocido,0,0,0.0,0
Única superviviente,Maksim Ivanov-Marenin,Nadezhda Kaleganova,Aventura,0,0,6.037,0
Hasta que el cura nos separe,John Krasinski,Mandy Moore,Comedia,35000000,69307224,5.7,1
Al límite,Mel Gibson,Bojana Novaković,Crimen,80000000,81126522,6.344,1
La doble vida de Verónica,Philippe Volter,Irène Jacob,Drama,0,1999955,7.5,0
El cuervo: La plegaria maldita,Edward Furlong,Tara Reid,Acción,8000000,0,3.751,0
Pegado a ti,Matt Damon,Eva Mendes,Comedia,55000000,65784503,5.3,1
El informante,Dominic Purcell,Kate Bosworth,Suspense,0,0,5.7,0
Un viaje de diez metros,Manish Dayal,Helen Mirren,Drama,22000000,89500000,7.3,1
Titane,Vincent Lindon,Agathe Rousselle,Drama,6600000,4982335,6.362,0
I'm not there,Christian Bale,Cate Blanchett,Drama,20000000,4001121,6.532,0
Amor de ida y vuelta,Asa Butterfield,Sophie Turner,Ciencia ficción,0,0,6.7,0
24 horas para vivir,Ethan Hawke,Xu Qing,Acción,0,5800000,5.9,0
I Kill Giants,Art Parkinson,Madison Wolfe,Fantasía,15100000,0,6.169,0
Detrás del espejo,Nicolas Cage,Robin Tunney,Suspense,0,0,4.695,0
Abre los ojos,Eduardo Noriega,Penélope Cruz,Drama,2900000,370720,7.5,0
Amor bandido,Renato Quattordio,Romina Ricci,Suspense,0,0,6.6,0
Dos pájaros a tiro,Mel Gibson,Goldie Hawn,Acción,20000000,138697012,6.222,1
The Offering,Nick Blood,Emm Wiseman,Drama,0,0,6.0,0
In Good Company (Algo más que un jefe),Dennis Quaid,Scarlett Johansson,Comedia,0,61314565,6.016,0
El hechicero y la serpiente blanca,李连杰,黄圣依,Acción,0,18445,6.4,0
Cumbres  borrascosas,Ralph Fiennes,Juliette Binoche,Drama,0,0,6.6,0
Mi gran boda griega 3,John Corbett,Nia Vardalos,Comedia,0,34900000,6.0,0
"French Connection, contra el imperio de la droga",Gene Hackman,Arlene Farber,Acción,1800000,41200000,7.5,1
Ghost in the Shell 2: Innocence,Akio Otsuka,Atsuko Tanaka,Animación,0,10079829,7.3,0
The Bad Guys,마동석,김아중,Acción,0,0,6.9,0
Los tres dragones,Jackie Chan,葉德嫻,Acción,0,0,7.257,0
Blancanieves,Vincent Schiavelli,Miranda Richardson,Aventura,0,0,5.9,0
Hatchet II,Kane Hodder,Danielle Harris,Terror,2500000,156190,5.5,0
Crows II,Shun Oguri,黒木メイサ,Acción,0,29893636,7.226,0
Astérix y Cleopatra,Roger Carel,Micheline Dax,Familia,0,0,6.9,0
내겐 너무 소중한 너,진구,Jung Seo-yeon,Drama,0,0,7.333,0
El peor trabajo de mi vida 2,Kev Adams,Liliane Rovère,Comedia,0,11227393,5.3,0
Amenaza en las profundidades,ธีรภัทร์ สัจจกุล,Sushar Manaying,Terror,2480000,0,5.8,0
Detective Dee y los cuatro reyes celestiales,趙又廷,劉嘉玲,Acción,0,84168923,6.2,0
Un día inesperado,Paul Nicholls,Jennifer Love Hewitt,Fantasía,532673,3000000,7.0,1
Rojo oscuro,David Hemmings,Daria Nicolodi,Terror,0,2900000,7.754,0
破。地獄,黃子華,卫诗雅,Drama,0,0,8.1,0
The Lonely Man with the Ghost Machine,Graham Skipper,Christina Bennett Lind,Ciencia ficción,0,0,3.9,0
99 Moons,Danny Exnar,Katerina Stoykova-Klemer,Drama,0,0,4.3,0
Garganta profunda negra,Ronald Mardenbro,Ajita Wilson,Suspense,0,0,3.3,0
La fiesta,Claude Brasseur,Brigitte Fossey,Drama,0,0,6.6,0
Mai-chan no nichijô,Shôgo Maruyama,小司あん,Terror,0,0,5.2,0
Bedevilled,박정학,서영희,Suspense,700000,0,7.2,0
Son of a Gun,Ewan McGregor,Alicia Vikander,Acción,0,0,6.4,0
Would You Rather,Jeffrey Combs,Brittany Snow,Suspense,0,0,5.968,0
Wounds,Armie Hammer,Dakota Johnson,Terror,0,0,4.007,0
Cita en St. Louis,Leon Ames,Judy Garland,Comedia,1707561,7566000,7.0,1
The Most Wonderful Time of the Year,Chris Edgerly,Nancy Cartwright,Animación,0,0,5.8,0
Tío Drew,Kyrie Irving,Lisa Leslie,Comedia,19000000,17700000,6.7,0
Furia ciega,Rutger Hauer,Lisa Blount,Acción,20000000,2700000,6.5,0
This Is Spinal Tap,Christopher Guest,June Chadwick,Música,2500000,4737539,7.4,1
Gettysburg,Jeff Daniels,Olivia Maxwell,Drama,25000000,12700000,6.9,0
Dioses y monstruos,Ian McKellen,Lynn Redgrave,Drama,10000000,6451628,7.0,0
Operación Chromite,Lee Jung-jae,진세연,Historia,12700000,49196532,5.9,1
Mayor Payne,Damon Wayans,Karyn Parsons,Aventura,0,30112050,6.366,0
The Farewell,Hong Lin,Zhao Shuzhen,Comedia,250300,23076657,7.431,1
Una vida maravillosa,Christopher,Inga Ibsdotter Lilleaas,Drama,0,0,6.889,0
La vieja guardia 2,Matthias Schoenaerts,Charlize Theron,Acción,0,0,0.0,0
"스와핑, 그 위험한 섹스",Kang Min-woo,채승하,Romance,0,0,4.7,0
Las apariencias engañan,Jon Hamm,Isla Fisher,Acción,40000000,29900000,6.093,0
Obsesión fatal,Morris Chestnut,Regina Hall,Drama,10000000,30658387,5.9,1
어린 형수 3,Shin Joon-hyun,Kim In-ae,Romance,0,0,6.5,0
Cómo sobrevivir en un mundo material (Kajillionaire),Richard Jenkins,Evan Rachel Wood,Crimen,0,829900,6.3,0
0000 Kilometre,Ahmet Haktan Zavlak,Derya Pınar Ak,Romance,0,1450000,5.5,0
Altitud,Dolph Lundgren,Denise Richards,Acción,0,0,4.8,0
Messiah of Evil,Michael Greer,Marianna Hill,Terror,0,0,6.2,0
Mobile Suit Gundam Hathaway,Kensho Ono,Reina Ueda,Animación,0,0,7.3,0
No te muevas,Sergio Castellitto,Claudia Gerini,Drama,0,11837022,7.0,0
Reminiscencia,Hugh Jackman,Rebecca Ferguson,Misterio,68000000,18717947,6.591,0
En el punto de mira,Dennis Quaid,Sigourney Weaver,Drama,40000000,152039882,6.4,1
Todos queremos algo,Blake Jenner,Zoey Deutch,Comedia,10000000,3400278,6.364,0
El final del que partimos,Joel Fry,Jodie Comer,Drama,10000000,604830,5.8,0
Blackfish,Anderson Cooper,Whoopi Goldberg,Documental,0,2063312,7.8,0
Atrapaalmas,Piotr Witkowski,Aleksandra Adamska,Acción,0,0,6.4,0
El rey y yo,Yul Brynner,Deborah Kerr,Música,4550000,21300000,7.1,1
예쁜 여동생 5,상우,Sae Bom,Drama,0,0,0.0,0
Un funeral de muerte,Chris Rock,Zoe Saldaña,Comedia,21000000,49050886,5.8,1
Melodía de seducción,Al Pacino,Ellen Barkin,Crimen,19000000,110879513,6.602,1
Confesiones de una mente peligrosa,Sam Rockwell,Drew Barrymore,Comedia,30000000,33013805,6.7,1
Assassin Club,Henry Golding,Noomi Rapace,Acción,0,188292,6.0,0
Pretty Guardian Sailor Moon Eternal: La película - 2.ª parte,Yoshitsugu Matsuoka,Kotono Mitsuishi,Animación,0,1130225,8.145,0
Cinderella Man. El hombre que no se dejó tumbar,Russell Crowe,Renée Zellweger,Romance,88000000,108539911,7.6,1
La hija de Dios,Keanu Reeves,Ana de Armas,Drama,0,269915,4.9,0
Dos chalados y muchas curvas: El comienzo,Jonathan Bennett,April Scott,Acción,5000000,0,6.2,0
El gran golpe,김윤석,김혜수,Acción,0,83519699,6.7,0
映画ドラえもん のび太の地球交響楽,Subaru Kimura,水田わさび,Familia,0,33399912,7.1,0
Hellraiser V - Inferno,Craig Sheffer,Noelle Evans,Terror,2000000,0,5.435,0
Superbola de pelo salva el futuro,Lumo Levy,Senni Peltoniemi,Familia,0,69363,6.3,0
Bestialidad,Philippe March,Juliette Mayniel,Drama,0,0,4.5,0
Despierto,Hayden Christensen,Jessica Alba,Suspense,86000000,14373825,6.5,0
En tercera persona,Liam Neeson,Mila Kunis,Drama,28000000,1749201,5.9,0
Regreso a la escuela,Rodney Dangerfield,Sally Kellerman,Comedia,11000000,91258000,6.34,1
The Immaculate Room,Emile Hirsch,Kate Bosworth,Misterio,0,0,5.3,0
The Dating Game,Desconocido,Desconocido,Documental,0,0,0.0,0
La mosca,David Hedison,Patricia Owens,Ciencia ficción,700000,3000000,6.995,1
El hombre que inventó la Navidad,Dan Stevens,Morfydd Clark,Drama,17000000,8100000,6.825,0
El valle oscuro,Sam Riley,Paula Beer,Drama,6875270,0,7.1,0
Land of Mine (Bajo la arena),Roland Møller,Laura Bro,Bélica,5070773,0,7.8,0
Los crímenes del museo de cera,Vincent Price,Phyllis Kirk,Terror,1000000,23750319,6.9,1
Déjate llevar,Antonio Banderas,Yaya DaCosta,Drama,30000000,65742992,6.9,1
Zlatovláska,Tomáš Weber,Jasmína Houf,Desconocido,0,0,0.0,0
Mommy,Antoine Olivier Pilon,Anne Dorval,Drama,4900000,3494070,8.237,0
La gira de los Teleñecos,Ricky Gervais,Tina Fey,Comedia,50000000,80400000,6.304,1
Dicen por ahí...,Kevin Costner,Jennifer Aniston,Comedia,70000000,88900000,5.659,1
Cerca de ti,James Norton,Eileen O'Higgins,Drama,0,0,7.2,0
"Pusher, un paseo por el abismo",Kim Bodnia,Laura Drasbæk,Acción,965000,0,7.0,0
La revancha de los novatos,Robert Carradine,Julia Montgomery,Comedia,0,0,6.4,0
Cuatro días,Stephen Root,Glenn Close,Drama,0,843965,6.8,0
Un amor entre dos mundos,Jim Sturgess,Kirsten Dunst,Romance,60000000,22187813,6.3,0
പണി,Joju George,Abhinaya,Drama,0,0,5.0,0
South Park (No apto para menores),Trey Parker,April Stewart,Animación,0,0,7.4,0
Fuga de Prisión,Bruce Willis,Hayley Sales,Ciencia ficción,0,34489,5.1,0
"¡Scooby-Doo! Conoce a Agallas, el perro cobarde",Matthew Lillard,Thea White,Animación,0,0,7.736,0
Uno para todas 2,Tom Wisdom,Amber Tamblyn,Aventura,27000000,44352417,6.3,1
Sugarcane,Julian Brave NoiseCat,Desconocido,Documental,0,60091,6.7,0
Sex Mission: Misión en el futuro,Olgierd Łukaszewicz,Bożena Stryjkówna,Ciencia ficción,0,0,7.301,0
21 gramos,Sean Penn,Naomi Watts,Drama,20000000,60427839,7.328,1
"Inuyasha, la película 3: La espada conquistadora",Kappei Yamaguchi,Satsuki Yukino,Animación,0,0,7.684,0
Bilitis,Bernard Giraudeau,Patti D'Arbanville,Drama,0,0,5.4,0
Tau,Ed Skrein,Maika Monroe,Ciencia ficción,0,0,6.157,0
Book Club - Ahora Italia,Andy García,Diane Keaton,Comedia,20000000,27849137,6.304,1
El largo viernes santo,Bob Hoskins,Helen Mirren,Crimen,0,0,7.1,0
L♥DK: Two Loves Under One Roof,杉野遥亮,上白石萌音,Romance,0,0,5.621,0
El Dia de los Albañiles 2,Alfonso Zayas,Angélica Chain,Comedia,0,0,7.309,0
Un amor de verano,Brant Daugherty,Hayley Sales,Romance,0,0,6.8,0
Steve Jobs,Michael Fassbender,Kate Winslet,Drama,30000000,34400000,6.777,1
Profanación (Los casos del Departamento Q),Nikolaj Lie Kaas,Danica Ćurčić,Suspense,5800000,11500000,7.038,1
Pajaritos,Ralph Eggleston,Desconocido,Animación,0,0,7.5,0
Malcolm & Marie,John David Washington,Zendaya,Drama,2500000,0,7.0,0
Grease 2,Maxwell Caulfield,Michelle Pfeiffer,Comedia,13200000,15172313,5.178,1
A Very Sonic Christmas,Ben Schwartz,Colleen O'Shaughnessey,Aventura,0,0,7.7,0
Gordo mentiroso,Frankie Muniz,Amanda Bynes,Familia,15000000,52970014,5.8,1
Project Gutenberg,Chow Yun-fat,张静初,Acción,38272500,0,7.0,0
Batman: Capucha Roja,Bruce Greenwood,Kelly Hu,Ciencia ficción,0,6629178,7.7,0
Ed Wood,Johnny Depp,Sarah Jessica Parker,Comedia,18000000,5900000,7.5,0
El secreto de la calabaza mágica,Chen Pei-Si,He Qing,Drama,0,0,7.4,0
Dragon Ball: El camino hacia el más fuerte,Toru Furuya,Masako Nozawa,Animación,0,0,7.4,0
Capitán América,Matt Salinger,Kim Gillingham,Acción,3000000,0,4.462,0
Sed de mal,Charlton Heston,Janet Leigh,Crimen,829000,2247500,7.751,1
目中无人,谢苗,Gao Weiman,Acción,0,0,7.4,0
Las últimas horas,Nathan Phillips,Angourie Rice,Ciencia ficción,2500000,360000,6.5,0
Polaroid,Tyler Young,Kathryn Prescott,Terror,0,0,6.013,0
Ip Man,Donnie Yen,Lynn Hung,Drama,11700000,22100000,7.759,1
Seobok,공유,장영남,Ciencia ficción,0,0,7.196,0
Las nuevas aventuras de Aladino,Kev Adams,Vanessa Guide,Comedia,17800000,35800000,4.726,1
Ramona y su hermana,John Corbett,Joey King,Comedia,15000000,27293743,6.5,1
La sombra del pasado,Tom Schilling,Paula Beer,Drama,0,4831836,7.8,0
Pequeños Gigantes,Rick Moranis,Shawna Waldron,Comedia,20000000,19300000,6.461,0
Dreamland,Finn Cole,Margot Robbie,Drama,0,0,5.9,0
Peligro en Bangkok,Nicolas Cage,杨采妮,Acción,45000000,42487390,5.187,0
Los Ojos de Julia,Lluís Homar,Belén Rueda,Terror,0,12884923,6.648,0
La casa del reloj en la pared,Jack Black,Cate Blanchett,Fantasía,42000000,131523093,6.247,1
Gosford Park,Michael Gambon,Maggie Smith,Drama,19800000,87754044,6.835,1
Inspector Gadget,Matthew Broderick,Joely Fisher,Acción,75000000,134403112,4.5,1
Cambio de bebés 2,Lars Ranthe,Mille Dinesen,Comedia,0,0,6.167,0
V/H/S,Calvin Lee Reeder,Sophia Takal,Suspense,0,100345,6.103,0
The Kindred,Blake Harrison,April Pearson,Terror,0,0,6.4,0
Hombre,Desconocido,Desconocido,Drama,0,0,3.8,0
Marlowe,Liam Neeson,Diane Kruger,Crimen,20000000,6262663,5.736,0
Soy espía,Eddie Murphy,Famke Janssen,Acción,70000000,51386477,5.39,0
Una aventura extraordinaria,John Krasinski,Drew Barrymore,Aventura,40000000,24719215,6.699,0
La rebelión de las máquinas,Emilio Estevez,Laura Harrington,Terror,10000000,7400000,5.84,0
Stoker,Matthew Goode,Mia Wasikowska,Drama,12000000,12077441,6.7,1
De hombre a hombre,Lee Van Cleef,Felicita Fanny,Western,0,0,7.0,0
Las estrellas al mediodía,Joe Alwyn,Margaret Qualley,Drama,0,0,5.886,0
Pasión del corazón,शाहरुख़ ख़ान,Kajol,Crimen,26000000,61000000,6.6,1
Negocios sucios,Samuel L. Jackson,Emily Mortimer,Suspense,27000000,12881605,6.114,0
La pasión de Camille Claudel,Gérard Depardieu,Isabelle Adjani,Drama,0,3331297,6.8,0
Caballero sin espada,James Stewart,Jean Arthur,Comedia,1500000,9600000,7.867,1
Pasión por el triunfo 2: medalla olímpica,Ross Thomas,Christy Carlson Romano,Romance,3000000,0,6.577,0
Noche de fuego,Guillermo Villegas,Mayra Batalla,Drama,0,0,7.6,0
Dos hermanos,Guy Pearce,Philippine Leroy-Beaulieu,Aventura,74500000,62172050,7.1,0
La playa,Leonardo DiCaprio,Virginie Ledoyen,Drama,40000000,144100000,6.486,1
American Psycho 2: El Legado De Patrick Bateman,William Shatner,Mila Kunis,Terror,10000000,0,4.4,0
Extraños en un tren,Farley Granger,Ruth Roman,Crimen,1200000,7000000,7.7,1
El hijo,Joaquín Furriel,Martina Gusmán,Suspense,0,0,5.4,0
El experimento,Moritz Bleibtreu,Maren Eggert,Drama,0,13782896,7.4,0
Mientras duermes,Luis Tosar,Marta Etura,Suspense,5000000,8791590,7.1,1
Obsesión,Josh Hartnett,Rose Byrne,Drama,30000000,13000000,6.827,0
Tiger,Salman Khan,Katrina Kaif,Acción,9400000,62580000,6.1,1
Historias de la cripta: Caballero del diablo,Billy Zane,Jada Pinkett Smith,Terror,13000000,21089146,6.9,1
Cásate conmigo,Owen Wilson,Jennifer Lopez,Romance,23000000,44000000,6.7,1
¿Qué pasa con Bob?,Bill Murray,Julie Hagerty,Comedia,35000000,63710000,6.86,1
Double Team,Jean-Claude Van Damme,Natacha Lindinger,Acción,30000000,48138337,5.136,1
La casa de mi vida,Kevin Kline,Kristin Scott Thomas,Drama,18000000,0,7.083,0
The Grandmaster,Tony Leung Chiu-Wai,章子怡,Acción,38600000,64076736,6.6,1
El Álamo,John Wayne,Linda Cristal,Bélica,12000000,7900000,7.1,0
El reino de los elfos,Ryan Potter,Ashley Boettcher,Fantasía,0,3916195,7.548,0
El escondite,Robert De Niro,Dakota Fanning,Terror,30000000,127369981,6.3,1
Campo de batalla: La Tierra,John Travolta,Sabine Karsenti,Ciencia ficción,44000000,29725663,3.289,0
Mal de ojo,Arap Bethke,Ofelia Medina,Terror,1704500,0,6.716,0
레쓰링,최성국,강은비,Romance,0,0,4.4,0
Godzilla vs Destoroyah,辰巳琢郎,いしのようこ,Acción,10000000,18000000,7.9,1
Los 33 (Una Historia De Esperanza),Antonio Banderas,Kate del Castillo,Drama,25000000,24900000,6.388,0
Los productores,Zero Mostel,Estelle Winwood,Comedia,947000,0,7.094,0
El samurái sin nombre (Sword of the Stranger),長瀬智也,Maaya Sakamoto,Acción,0,0,7.599,0
সত্যি বলে সত্যি কিছু নেই,Arjun Chakrabarty,Ananya Chatterjee,Drama,0,0,0.0,0
Juego de amor,Benjamin Mascolo,Bella Thorne,Romance,0,0,6.1,0
Paranormal Activity 4,Matt Shively,Katie Featherston,Terror,5000000,142802657,5.4,1
Hombre,Paul Newman,Diane Cilento,Western,5860000,12000000,7.0,1
El Fiscal,Song Kang-ho,김영애,Historia,0,0,7.8,0
"Alexander y el Día Terrible, Horrible, Espantoso, Horroroso",Steve Carell,Jennifer Garner,Familia,28000000,100654149,6.2,1
Los reyes del verano,Nick Robinson,Erin Moriarty,Comedia,1500000,1400000,7.0,0
엄마친구들,Lee Yoo-chan,Se Ah,Romance,0,0,5.6,0
Michelle Buteau: A Buteau-ful Mind at Radio City Music Hall,Desconocido,Michelle Buteau,Comedia,0,0,5.6,0
Marlee Matlin: Not Alone Anymore,Desconocido,Marlee Matlin,Documental,0,0,0.0,0
Los visitantes regresan por el túnel del tiempo,Christian Clavier,Muriel Robin,Comedia,23030000,66000000,6.019,1
Sentencia de muerte,Kevin Bacon,Kelly Preston,Acción,20000000,17000000,6.8,0
La extraña que hay en ti,Terrence Howard,Jodie Foster,Crimen,70000000,69766619,6.6,0
Flyboys: Héroes del aire,James Franco,Karen Ford,Acción,60000000,17834865,6.558,0
Precious,Lenny Kravitz,Gabourey Sidibe,Drama,10000000,47536959,7.3,1
Kuch Kuch Hota Hai,शाहरुख़ ख़ान,Kajol,Romance,2420000,25690000,7.4,1
Las novias perdidas,Ravi Kishan,Nitanshi Goel,Comedia,0,0,7.889,0
Polar Opposites,Markian Tarasiuk,Rhiannon Fish,Película de TV,0,0,6.0,0
Araña sagrada (Holy Spider),Mehdi Bajestani,Zar Amir Ebrahimi,Crimen,0,1252637,7.291,0
El topo,Gary Oldman,Kathy Burke,Drama,30000000,80600000,6.623,1
Mafia Mamma,Alessandro Bressanello,Toni Collette,Comedia,41000000,3900000,6.072,0
Jacuzzi al pasado 2,Rob Corddry,Bianca Haase,Comedia,36000000,64800000,5.2,1
പ്രേമലു,Naslen,Mamitha Baiju,Romance,380000,9000000,7.692,1
Sacrificio de leyenda,Miles Teller,Katey Sagal,Drama,6000000,6174491,6.8,1
Resistencia,Jesse Eisenberg,Clémence Poésy,Bélica,0,449753,6.966,0
Tenacious D: dando la nota,Jack Black,Amy Poehler,Comedia,22000000,13405595,6.8,0
El destino de Deoxys,Yūji Ueda,松本梨香,Familia,0,34337258,6.593,0
Los pingüinos del Sr. Poper,Jim Carrey,Carla Gugino,Comedia,55000000,187361754,5.961,1
Wendell & Wild,Keegan-Michael Key,Lyric Ross,Animación,0,0,6.7,0
Lupin III vs. Ojos de gato,栗田貫一,Miyuki Sawashiro,Animación,0,0,6.2,0
"Unforgettable (Amor, celos, locura)",Geoff Stults,Rosario Dawson,Drama,12000000,17800000,5.9,1
La mujer de mi hermano,Manolo Cardona,Bárbara Mori,Romance,0,0,6.3,0
Wayne's World 2: ¡Qué desparrame 2!,Mike Myers,Tia Carrere,Comedia,40000000,48198019,6.085,1
Perros de paja,Dustin Hoffman,Susan George,Drama,2200000,3251794,7.154,1
친구 엄마들,Jo Wan-jin,Baek Yoon-jae,Romance,0,0,7.5,0
El sentido de la vida,Terry Gilliam,Carol Cleveland,Comedia,9000000,15000000,7.3,1
아내의 예쁜동생,Hun-i,Sung Yeon,Drama,0,0,0.0,0
Detective Conan 14: El barco perdido en el cielo,Kappei Yamaguchi,Minami Takayama,Animación,0,36407407,7.1,0
Winter's Bone,John Hawkes,Jennifer Lawrence,Drama,2000000,13831503,6.812,1
Delicatessen,Dominique Pinon,Marie-Laure Dougnac,Comedia,4000000,1794187,7.303,0
Un hombre para la eternidad,Paul Scofield,Wendy Hiller,Drama,3900000,28350000,7.3,1
Interestatal 60,James Marsden,Amy Smart,Aventura,7000000,0,7.388,0
Northmen: Los Vikingos,Ryan Kwanten,Charlie Murphy,Aventura,0,3005082,5.4,0
Colette,Dominic West,Keira Knightley,Drama,0,14273033,6.899,0
Emboscada (Dead Shot),Colin Morgan,Felicity Jones,Acción,0,0,5.5,0
The Strange Thing About the Johns,Billy Mayo,Angela Bullock,Drama,0,0,6.912,0
Jefa por accidente,Milo Ventimiglia,Jennifer Lopez,Romance,16000000,72282227,6.3,1
Dulces criaturas,Elijah Wood,Alison Pill,Comedia,0,581011,5.882,0
V/H/S/99,Dashiell Derrickson,Verona Blue,Terror,0,0,5.9,0
Jorge el curioso 2: ¡Sigan a ese mono!,Frank Welker,Amy Hill,Animación,0,0,6.6,0
Hellraiser VII - Deader,Paul Rhys,Kari Wuhrer,Terror,4000000,0,4.641,0
"Madrid, 1987",José Sacristán,María Valverde,Drama,0,0,6.4,0
La gente como vosotros,Jonah Hill,Lauren London,Romance,0,0,5.653,0
La panda de la selva 3: Una jungla de locura,Emmanuel Curtil,Céline Monsarrat,Aventura,7300000,12400000,6.3,1
Bhool Bhulaiyaa 2,कार्तिक आर्यन,Kiara Advani,Terror,8400000,32000000,6.4,1
Intrépidos forajidos,Emilio Estevez,Jenny Wright,Western,20000000,59000000,6.5,1
El capitán Zoom y los pequeños grandes héroes,Tim Allen,Courteney Cox,Familia,75600000,12506188,5.3,0
Bailando por la vida,Cooper Raiff,Dakota Johnson,Comedia,0,0,7.2,0
Veneno,Benedict Cumberbatch,Desconocido,Comedia,0,0,6.9,0
Momentum,Morgan Freeman,Olga Kurylenko,Acción,20000000,133332,5.7,0
Clouds,Tom Everett Scott,Sabrina Carpenter,Música,0,0,8.252,0
Pena de muerte,Sean Penn,Susan Sarandon,Drama,11000000,39363635,7.314,1
Proyecto Fantasma,Raymond E. Lee,Laura Casale,Terror,0,0,6.0,0
55 pasos,Jeffrey Tambor,Helena Bonham Carter,Drama,0,0,6.627,0
Noche en el paraíso,Um Tae-goo,전여빈,Crimen,0,0,6.9,0
Noche de lobos,Jeffrey Wright,Riley Keough,Suspense,0,0,5.434,0
La princesita,Liam Cunningham,Liesel Matthews,Drama,17000000,10000000,7.6,0
Profesor Holland,Richard Dreyfuss,Glenne Headly,Drama,31000000,106300000,7.0,1
